1X1645Y1280_1X1700Y1280,1X1645Y1280,1X1700Y1280
1X1645Y1280_1X1645Y1246,1X1645Y1280,1X1645Y1246
1X1609Y1246_1X1645Y1246,1X1609Y1246,1X1645Y1246
1X2026Y976_1X2026Y910,1X2026Y976,1X2026Y910
1X2026Y976_1X2091Y976,1X2026Y976,1X2091Y976
1X2128Y1300_1X2099Y1357,1X2128Y1300,1X2099Y1357
1X1758Y1029_1X1758Y1060,1X1758Y1029,1X1758Y1060
1X1758Y1029_1X1780Y1029,1X1758Y1029,1X1780Y1029
1X2066Y1239_1X2066Y1282,1X2066Y1239,1X2066Y1282
1X2066Y1282_1X2128Y1300,1X2066Y1282,1X2128Y1300
L2X1745Y1539_L2X1730Y1584,L2X1745Y1539,L2X1730Y1584
L2X1730Y1584_L2X1729Y2089,L2X1730Y1584,L2X1729Y2089
L2X1729Y2089_L2X1680Y2090,L2X1729Y2089,L2X1680Y2090
L2X1680Y2090_L2X1642Y2089,L2X1680Y2090,L2X1642Y2089
L2X1642Y2089_L2X1625Y2089,L2X1642Y2089,L2X1625Y2089
L2X1625Y2089_L2X1578Y2089,L2X1625Y2089,L2X1578Y2089
L2X1578Y2089_L2X1577Y2195,L2X1578Y2089,L2X1577Y2195
L2X1578Y2089_L2X1578Y2031,L2X1578Y2089,L2X1578Y2031
L2X1578Y2031_L2X1550Y2031,L2X1578Y2031,L2X1550Y2031
L2X1550Y2031_L2X1550Y1966,L2X1550Y2031,L2X1550Y1966
L2X1550Y1966_L2X1512Y1966,L2X1550Y1966,L2X1512Y1966
L2X1512Y1966_L2X1512Y1909,L2X1512Y1966,L2X1512Y1909
L2X1512Y1909_L2X1512Y1844,L2X1512Y1909,L2X1512Y1844
L2X1512Y1844_L2X1512Y1811,L2X1512Y1844,L2X1512Y1811
L2X1512Y1811_L2X1512Y1701,L2X1512Y1811,L2X1512Y1701
L2X1512Y1701_L2X1512Y1539,L2X1512Y1701,L2X1512Y1539
1X1751Y1825_1X1722Y1832,1X1751Y1825,1X1722Y1832
1X1751Y1825_1X1750Y2014,1X1751Y1825,1X1750Y2014
1X1722Y1832_1X1705Y1831,1X1722Y1832,1X1705Y1831
1X1707Y1992_1X1707Y2015,1X1707Y1992,1X1707Y2015
1X1707Y2015_1X1708Y2092,1X1707Y2015,1X1708Y2092
1X1708Y2092_1X1707Y2152,1X1708Y2092,1X1707Y2152
1X1707Y2152_1X1707Y2164,1X1707Y2152,1X1707Y2164
1X1707Y2164_1X1673Y2165,1X1707Y2164,1X1673Y2165
1X1707Y2015_1X1671Y2015,1X1707Y2015,1X1671Y2015
1X1707Y2015_1X1750Y2014,1X1707Y2015,1X1750Y2014
1X1749Y2151_1X1707Y2152,1X1749Y2151,1X1707Y2152
1X1749Y2151_1X1749Y2224,1X1749Y2151,1X1749Y2224
1X1749Y2224_1X1689Y2225,1X1749Y2224,1X1689Y2225
1X1708Y2092_1X1605Y2093,1X1708Y2092,1X1605Y2093
1X1605Y2093_1X1648Y2161,1X1605Y2093,1X1648Y2161
1X1648Y2161_1X1566Y2139,1X1648Y2161,1X1566Y2139
1X1566Y2139_1X1493Y2117,1X1566Y2139,1X1493Y2117
1X1705Y1831_1X1600Y1830,1X1705Y1831,1X1600Y1830
1X1600Y1830_1X1601Y1866,1X1600Y1830,1X1601Y1866
1X1601Y1866_1X1600Y1895,1X1601Y1866,1X1600Y1895
1X1600Y1895_1X1602Y1928,1X1600Y1895,1X1602Y1928
1X1602Y1928_1X1647Y1930,1X1602Y1928,1X1647Y1930
1X1600Y1830_1X1270Y1830,1X1600Y1830,1X1270Y1830
1X1270Y1830_1X1262Y1850,1X1270Y1830,1X1262Y1850
1X1262Y1850_1X1256Y1858,1X1262Y1850,1X1256Y1858
1X1256Y1858_1X1227Y1859,1X1256Y1858,1X1227Y1859
1X1256Y1858_1X1255Y1872,1X1256Y1858,1X1255Y1872
1X1255Y1872_1X1284Y1872,1X1255Y1872,1X1284Y1872
1X1284Y1872_1X1284Y1884,1X1284Y1872,1X1284Y1884
2X1690Y2240_2X1692Y2211,2X1690Y2240,2X1692Y2211
2X1692Y2211_2X1726Y2210,2X1692Y2211,2X1726Y2210
2X1692Y2211_2X1580Y2208,2X1692Y2211,2X1580Y2208
2X1692Y2211_2X1692Y2124,2X1692Y2211,2X1692Y2124
2X1580Y2208_2X1580Y2166,2X1580Y2208,2X1580Y2166
2X1726Y2210_2X1724Y2123,2X1726Y2210,2X1724Y2123
2X1580Y2166_2X1580Y2090,2X1580Y2166,2X1580Y2090
2X1580Y2090_2X1628Y2092,2X1580Y2090,2X1628Y2092
2X1628Y2092_2X1684Y2091,2X1628Y2092,2X1684Y2091
2X1628Y2102_2X1628Y2092,2X1628Y2102,2X1628Y2092
2X1692Y2124_2X1724Y2123,2X1692Y2124,2X1724Y2123
2X1692Y2124_2X1684Y2091,2X1692Y2124,2X1684Y2091
2X1724Y2123_2X1728Y2042,2X1724Y2123,2X1728Y2042
2X1684Y2091_2X1685Y2041,2X1684Y2091,2X1685Y2041
2X1685Y2041_2X1728Y2042,2X1685Y2041,2X1728Y2042
2X1728Y2042_2X1726Y1930,2X1728Y2042,2X1726Y1930
2X1726Y1930_2X1686Y1931,2X1726Y1930,2X1686Y1931
2X1686Y1931_2X1630Y1931,2X1686Y1931,2X1630Y1931
2X1630Y1931_2X1578Y1932,2X1630Y1931,2X1578Y1932
2X1578Y1932_2X1580Y2090,2X1578Y1932,2X1580Y2090
2X1578Y1932_2X1578Y1820,2X1578Y1932,2X1578Y1820
2X1578Y1820_2X1630Y1821,2X1578Y1820,2X1630Y1821
2X1630Y1821_2X1630Y1801,2X1630Y1821,2X1630Y1801
2X1630Y1801_2X1684Y1801,2X1630Y1801,2X1684Y1801
2X1684Y1801_2X1683Y1821,2X1684Y1801,2X1683Y1821
2X1683Y1821_2X1630Y1821,2X1683Y1821,2X1630Y1821
2X1684Y1801_2X1720Y1801,2X1684Y1801,2X1720Y1801
2X1720Y1801_2X1726Y1835,2X1720Y1801,2X1726Y1835
2X1683Y1821_2X1726Y1835,2X1683Y1821,2X1726Y1835
2X1726Y1835_2X1726Y1930,2X1726Y1835,2X1726Y1930
2X1720Y1801_2X1720Y1745,2X1720Y1801,2X1720Y1745
2X1578Y1820_2X1502Y1820,2X1578Y1820,2X1502Y1820
2X1502Y1820_2X1450Y1820,2X1502Y1820,2X1450Y1820
2X1450Y1820_2X1395Y1820,2X1450Y1820,2X1395Y1820
2X1450Y1781_2X1396Y1781,2X1450Y1781,2X1396Y1781
2X1396Y1781_2X1341Y1778,2X1396Y1781,2X1341Y1778
2X1340Y1820_2X1341Y1778,2X1340Y1820,2X1341Y1778
2X1340Y1820_2X1284Y1821,2X1340Y1820,2X1284Y1821
2X1283Y1781_2X1231Y1781,2X1283Y1781,2X1231Y1781
2X1230Y1820_2X1284Y1821,2X1230Y1820,2X1284Y1821
2X1168Y1820_2X1170Y1780,2X1168Y1820,2X1170Y1780
3X1562Y2230_3X1580Y2230,3X1562Y2230,3X1580Y2230
3X1580Y2180_3X1580Y2142,3X1580Y2180,3X1580Y2142
3X1628Y2142_3X1685Y2142,3X1628Y2142,3X1685Y2142
3X1685Y2142_3X1685Y2106,3X1685Y2142,3X1685Y2106
3X1580Y2142_3X1580Y2070,3X1580Y2142,3X1580Y2070
3X1628Y2070_3X1628Y2052,3X1628Y2070,3X1628Y2052
3X1580Y2006_3X1580Y1904,3X1580Y2006,3X1580Y1904
3X1580Y1904_3X1580Y1858,3X1580Y1904,3X1580Y1858
L1X1702Y2167_L1X1688Y2167,L1X1702Y2167,L1X1688Y2167
L1X1688Y2167_L1X1688Y2131,L1X1688Y2167,L1X1688Y2131
L1X1688Y2131_L1X1665Y2116,L1X1688Y2131,L1X1665Y2116
3X1685Y2052_2X1686Y1931,3X1685Y2052,2X1686Y1931
L1X1720Y2131_1X1750Y2014,L1X1720Y2131,1X1750Y2014
2X1875Y925_2X1955Y900,2X1875Y925,2X1955Y900
2X1955Y900_2X2035Y900,2X1955Y900,2X2035Y900
2X2035Y900_2X2085Y900,2X2035Y900,2X2085Y900
2X1875Y1025_2X1825Y1025,2X1875Y1025,2X1825Y1025
2X1615Y1025_2X1605Y1008,2X1615Y1025,2X1605Y1008
2X1825Y1025_2X1775Y1080,2X1825Y1025,2X1775Y1080
2X1740Y1165_2X1695Y1165,2X1740Y1165,2X1695Y1165
2X1740Y1230_2X1790Y1230,2X1740Y1230,2X1790Y1230
2X1740Y1280_2X1740Y1500,2X1740Y1280,2X1740Y1500
2X1825Y1280_2X2055Y1280,2X1825Y1280,2X2055Y1280
2X2055Y1280_2X2085Y1280,2X2055Y1280,2X2085Y1280
3X1815Y1290_3X1680Y1290,3X1815Y1290,3X1680Y1290
3X1680Y1290_3X1325Y1290,3X1680Y1290,3X1325Y1290
3X1325Y985_3X1235Y985,3X1325Y985,3X1235Y985
3X1325Y985_3X1325Y655,3X1325Y985,3X1325Y655
3X1735Y925_3X1735Y900,3X1735Y925,3X1735Y900
3X1735Y900_3X1735Y865,3X1735Y900,3X1735Y865
3X1735Y865_3X1735Y820,3X1735Y865,3X1735Y820
3X1785Y820_3X1785Y830,3X1785Y820,3X1785Y830
3X1690Y820_3X1690Y830,3X1690Y820,3X1690Y830
3X1600Y820_3X1600Y1030,3X1600Y820,3X1600Y1030
3X1735Y1030_3X1735Y985,3X1735Y1030,3X1735Y985
3X1735Y985_3X1735Y925,3X1735Y985,3X1735Y925
3X2080Y1290_3X2255Y1290,3X2080Y1290,3X2255Y1290
3X2323Y1290_3X2448Y1290,3X2323Y1290,3X2448Y1290
3X2570Y1290_3X2730Y1290,3X2570Y1290,3X2730Y1290
3X2772Y1290_3X2772Y1227,3X2772Y1290,3X2772Y1227
3X2772Y1147_3X2772Y1075,3X2772Y1147,3X2772Y1075
3X2772Y1075_3X2922Y1075,3X2772Y1075,3X2922Y1075
3X2220Y1034_3X2220Y944,3X2220Y1034,3X2220Y944
3X2323Y993_3X2323Y851,3X2323Y993,3X2323Y851
3X2323Y851_3X2362Y851,3X2323Y851,3X2362Y851
3X2492Y851_3X2597Y851,3X2492Y851,3X2597Y851
3X2570Y1290_3X2570Y1257,3X2570Y1290,3X2570Y1257
3X2323Y1034_3X2300Y1018,3X2323Y1034,3X2300Y1018
3X2323Y1290_3X2323Y1328,3X2323Y1290,3X2323Y1328
3X2730Y1290_3X2730Y1315,3X2730Y1290,3X2730Y1315
3X2772Y1075_3X2868Y1075,3X2772Y1075,3X2868Y1075
3X2362Y764_3X2400Y764,3X2362Y764,3X2400Y764
3X2597Y851_3X2631Y851,3X2597Y851,3X2631Y851
3X2220Y1034_3X2220Y985,3X2220Y1034,3X2220Y985
3X2365Y800_3X2362Y851,3X2365Y800,3X2362Y851
1X3265Y830_2X3235Y880,1X3265Y830,2X3235Y880
1X2935Y900_2X2945Y870,1X2935Y900,2X2945Y870
L1X2715Y1070_2X2725Y1065,L1X2715Y1070,2X2725Y1065
1X2735Y1070_2X2725Y1065,1X2735Y1070,2X2725Y1065
2X2725Y1065_3X2715Y1075,2X2725Y1065,3X2715Y1075
L2X2360Y804_1X2385Y810,L2X2360Y804,1X2385Y810
L2X2360Y804_3X2365Y800,L2X2360Y804,3X2365Y800
L1X2360Y799_2X2385Y800,L1X2360Y799,2X2385Y800
1X2385Y810_2X2385Y800,1X2385Y810,2X2385Y800
2X2385Y800_3X2365Y800,2X2385Y800,3X2365Y800
L2X2215Y974_1X2240Y985,L2X2215Y974,1X2240Y985
L2X2215Y974_3X2220Y985,L2X2215Y974,3X2220Y985
L1X2220Y974_2X2240Y965,L1X2220Y974,2X2240Y965
1X2240Y985_2X2240Y965,1X2240Y985,2X2240Y965
2X2240Y965_3X2220Y985,2X2240Y965,3X2220Y985
L2X1785Y924_1X1810Y930,L2X1785Y924,1X1810Y930
L2X1785Y924_3X1790Y925,L2X1785Y924,3X1790Y925
L1X1785Y924_2X1805Y925,L1X1785Y924,2X1805Y925
1X1810Y930_2X1805Y925,1X1810Y930,2X1805Y925
2X1805Y925_3X1790Y925,2X1805Y925,3X1790Y925
L2X1820Y1280_1X1810Y1280,L2X1820Y1280,1X1810Y1280
L2X1820Y1280_3X1815Y1290,L2X1820Y1280,3X1815Y1290
L1X1820Y1284_2X1825Y1280,L1X1820Y1284,2X1825Y1280
1X1810Y1280_2X1825Y1280,1X1810Y1280,2X1825Y1280
2X1825Y1280_3X1815Y1290,2X1825Y1280,3X1815Y1290
1X2160Y910_1X2175Y910,1X2160Y910,1X2175Y910
2X3345Y865_2X3360Y860,2X3345Y865,2X3360Y860
2X2085Y1280_2X2105Y1280,2X2085Y1280,2X2105Y1280
2X1690Y2240_2X1690Y2455,2X1690Y2240,2X1690Y2455
1X1647Y1930_3X1628Y1904,1X1647Y1930,3X1628Y1904
L2X1625Y2089_L1X1637Y2116,L2X1625Y2089,L1X1637Y2116
2X1502Y1820_2X1502Y1781,2X1502Y1820,2X1502Y1781
2X1502Y1781_2X1450Y1781,2X1502Y1781,2X1450Y1781
2X1450Y1820_2X1450Y1781,2X1450Y1820,2X1450Y1781
2X1396Y1781_2X1395Y1820,2X1396Y1781,2X1395Y1820
2X1395Y1820_2X1340Y1820,2X1395Y1820,2X1340Y1820
2X1341Y1778_2X1283Y1781,2X1341Y1778,2X1283Y1781
2X1284Y1821_2X1283Y1781,2X1284Y1821,2X1283Y1781
2X1231Y1781_2X1230Y1820,2X1231Y1781,2X1230Y1820
2X1230Y1820_2X1168Y1820,2X1230Y1820,2X1168Y1820
2X1170Y1780_2X1231Y1781,2X1170Y1780,2X1231Y1781
3X1580Y2230_3X1580Y2180,3X1580Y2230,3X1580Y2180
3X1580Y2142_3X1628Y2142,3X1580Y2142,3X1628Y2142
3X1685Y2142_3X1685Y2230,3X1685Y2142,3X1685Y2230
3X1685Y2106_3X1685Y2052,3X1685Y2106,3X1685Y2052
3X1580Y2070_3X1628Y2070,3X1580Y2070,3X1628Y2070
3X1580Y2070_3X1580Y2006,3X1580Y2070,3X1580Y2006
3X1580Y1904_3X1628Y1904,3X1580Y1904,3X1628Y1904
L1X1702Y2260_L1X1702Y2167,L1X1702Y2260,L1X1702Y2167
L1X1688Y2167_L1X1666Y2167,L1X1688Y2167,L1X1666Y2167
L1X1688Y2131_L1X1720Y2131,L1X1688Y2131,L1X1720Y2131
L1X1665Y2116_L1X1637Y2116,L1X1665Y2116,L1X1637Y2116
2X1685Y2041_1X1707Y1992,2X1685Y2041,1X1707Y1992
2X1805Y925_2X1875Y925,2X1805Y925,2X1875Y925
2X1955Y900_2X1935Y860,2X1955Y900,2X1935Y860
2X2035Y900_2X2060Y880,2X2035Y900,2X2060Y880
2X1875Y925_2X1875Y1025,2X1875Y925,2X1875Y1025
2X1825Y1025_2X1615Y1025,2X1825Y1025,2X1615Y1025
2X1825Y1025_2X1825Y1080,2X1825Y1025,2X1825Y1080
2X1775Y1080_2X1740Y1165,2X1775Y1080,2X1740Y1165
2X1740Y1165_2X1740Y1230,2X1740Y1165,2X1740Y1230
2X1740Y1230_2X1740Y1280,2X1740Y1230,2X1740Y1280
2X1740Y1280_2X1825Y1280,2X1740Y1280,2X1825Y1280
2X2055Y1280_2X2055Y1330,2X2055Y1280,2X2055Y1330
3X2060Y1290_3X1815Y1290,3X2060Y1290,3X1815Y1290
3X1680Y1290_3X1680Y1275,3X1680Y1290,3X1680Y1275
3X1325Y1290_3X1325Y985,3X1325Y1290,3X1325Y985
3X1235Y985_3X1235Y865,3X1235Y985,3X1235Y865
3X1790Y925_3X1735Y925,3X1790Y925,3X1735Y925
3X1735Y900_3X1725Y900,3X1735Y900,3X1725Y900
3X1735Y865_3X1750Y865,3X1735Y865,3X1750Y865
3X1735Y820_3X1785Y820,3X1735Y820,3X1785Y820
3X1735Y820_3X1690Y820,3X1735Y820,3X1690Y820
3X1690Y820_3X1600Y820,3X1690Y820,3X1600Y820
3X1600Y1030_3X1735Y1030,3X1600Y1030,3X1735Y1030
3X1735Y985_3X1750Y985,3X1735Y985,3X1750Y985
2X2060Y880_1X2026Y892,2X2060Y880,1X2026Y892
3X2255Y1290_3X2323Y1290,3X2255Y1290,3X2323Y1290
3X2448Y1290_3X2570Y1290,3X2448Y1290,3X2570Y1290
3X2730Y1290_3X2772Y1290,3X2730Y1290,3X2772Y1290
3X2772Y1227_3X2772Y1147,3X2772Y1227,3X2772Y1147
3X2772Y1075_3X2649Y1075,3X2772Y1075,3X2649Y1075
3X2323Y1034_3X2220Y1034,3X2323Y1034,3X2220Y1034
3X2323Y1034_3X2323Y993,3X2323Y1034,3X2323Y993
3X2323Y851_3X2252Y851,3X2323Y851,3X2252Y851
3X2362Y851_3X2492Y851,3X2362Y851,3X2492Y851
3X2255Y1290_3X2255Y1255,3X2255Y1290,3X2255Y1255
3X2772Y1147_3X2745Y1147,3X2772Y1147,3X2745Y1147
3X2323Y993_3X2277Y995,3X2323Y993,3X2277Y995
3X2448Y1290_3X2448Y1328,3X2448Y1290,3X2448Y1328
3X2772Y1227_3X2738Y1227,3X2772Y1227,3X2738Y1227
3X2362Y764_3X2333Y764,3X2362Y764,3X2333Y764
3X2492Y851_3X2492Y887,3X2492Y851,3X2492Y887
3X2772Y1075_3X2715Y1075,3X2772Y1075,3X2715Y1075
3X2323Y1034_3X2323Y1290,3X2323Y1034,3X2323Y1290
3X2365Y800_3X2362Y764,3X2365Y800,3X2362Y764
1X3050Y980_2X3075Y960,1X3050Y980,2X3075Y960
L1X2715Y1070_1X2735Y1070,L1X2715Y1070,1X2735Y1070
L1X2715Y1070_3X2715Y1075,L1X2715Y1070,3X2715Y1075
1X2735Y1070_3X2715Y1075,1X2735Y1070,3X2715Y1075
L2X2360Y804_L1X2360Y799,L2X2360Y804,L1X2360Y799
L2X2360Y804_2X2385Y800,L2X2360Y804,2X2385Y800
L1X2360Y799_1X2385Y810,L1X2360Y799,1X2385Y810
L1X2360Y799_3X2365Y800,L1X2360Y799,3X2365Y800
1X2385Y810_3X2365Y800,1X2385Y810,3X2365Y800
L2X2215Y974_L1X2220Y974,L2X2215Y974,L1X2220Y974
L2X2215Y974_2X2240Y965,L2X2215Y974,2X2240Y965
L1X2220Y974_1X2240Y985,L1X2220Y974,1X2240Y985
L1X2220Y974_3X2220Y985,L1X2220Y974,3X2220Y985
1X2240Y985_3X2220Y985,1X2240Y985,3X2220Y985
L2X1785Y924_L1X1785Y924,L2X1785Y924,L1X1785Y924
L2X1785Y924_2X1805Y925,L2X1785Y924,2X1805Y925
L1X1785Y924_1X1810Y930,L1X1785Y924,1X1810Y930
L1X1785Y924_3X1790Y925,L1X1785Y924,3X1790Y925
1X1810Y930_3X1790Y925,1X1810Y930,3X1790Y925
L2X1820Y1280_L1X1820Y1284,L2X1820Y1280,L1X1820Y1284
L2X1820Y1280_2X1825Y1280,L2X1820Y1280,2X1825Y1280
L1X1820Y1284_1X1810Y1280,L1X1820Y1284,1X1810Y1280
L1X1820Y1284_3X1815Y1290,L1X1820Y1284,3X1815Y1290
1X1810Y1280_3X1815Y1290,1X1810Y1280,3X1815Y1290
L2X1745Y1524_L2X1745Y1539,L2X1745Y1524,L2X1745Y1539
3X2060Y1290_3X2080Y1290,3X2060Y1290,3X2080Y1290
2X2085Y900_2X2105Y900,2X2085Y900,2X2105Y900
2X1740Y1500_2X1720Y1745,2X1740Y1500,2X1720Y1745
1X1647Y1930_2X1630Y1931,1X1647Y1930,2X1630Y1931
2X1630Y1931_3X1628Y1904,2X1630Y1931,3X1628Y1904
